time(us),reference current(mA),current(mA),cart position(um),pendulum angle(mdeg),target(um)
11755968,-992,-455,-26100,-405,3600
11761856,-629,-1004,-25254,-360,4000
11767872,-216,-645,-24768,-495,4400
11773760,499,-244,-24552,-405,4800
11779584,1159,622,-24516,-315,5200
11785408,874,1255,-24300,-315,5600
11791232,522,960,-23868,-225,6000
11796928,187,579,-23202,-315,6400
11802624,-101,199,-22392,-405,6800
11808448,160,-75,-21582,-405,7200
11814208,453,157,-20862,-405,7600
11819904,-84,452,-20178,-495,8000
11825600,132,-75,-19458,-495,8400
11831360,-57,136,-18864,-540,8800
11837120,-285,-54,-18216,-585,9200
11842880,319,-265,-17766,-585,9600
11848704,636,347,-17370,-630,10000
11854528,892,685,-16938,-540,10400
11860352,580,1086,-16470,-630,10800
11866240,233,622,-15696,-630,11200
11872064,-70,305,-14940,-720,11600
11877888,-638,-54,-14004,-765,12000
11883776,-347,-666,-13302,-810,12400
11889728,27,-392,-12744,-855,12800
11895552,375,30,-12366,-810,13200
11901312,174,410,-12150,-810,13600
11907072,-78,199,-11844,-810,14000
11912896,-295,-117,-11682,-765,14400
11918912,340,-307,-11466,-765,14800
11924800,674,410,-11448,-765,15200
11930624,929,748,-11322,-630,15600
11936384,629,981,-11088,-630,16000
11942208,275,664,-10602,-720,16400
11948032,-10,262,-9972,-720,16800
11953728,-248,-11,-9342,-765,17200
11959552,-781,-223,-8730,-855,17600
11965440,-458,-835,-8334,-855,18000
11971392,-27,-497,-8172,-720,18400
11977152,-371,-11,-8208,-810,18800
11982976,180,-413,-8316,-675,19200
11988800,-27,199,-8568,-585,19600
11994560,-311,-11,-8658,-495,20000
12000384,-908,-307,-8892,-495,20400
12006272,-649,-878,-9126,-450,20800
12012160,-287,-666,-9576,-270,21200
12018112,-813,-307,-10206,-315,21600
12024064,-172,-814,-10908,0,22000
12029760,-340,-138,-11772,0,22400
12035328,235,-371,-12456,270,22800
12041152,518,305,-13428,405,23200
12046912,1042,579,-13950,630,23600
12052736,688,1107,-14418,630,24000
12058496,285,727,-14436,720,24400
12064256,264,410,-14202,675,24800
12069952,-298,326,-13896,630,25200
12075776,-47,-307,-13428,630,25600
12081600,276,-54,-13230,585,26000
12087296,898,305,-12870,675,26400
12093056,650,938,-12618,585,26800
12098752,347,537,-12114,630,27200
12104448,59,347,-11520,495,27600
12110080,305,-96,-10800,540,28000
12115840,-209,326,-10116,405,28400
12121664,363,-223,-9360,450,28800
12127360,187,368,-8802,360,29200
12132992,422,178,-8118,360,29600
12138624,-103,516,-7614,315,30000
12144384,-371,-138,-6966,270,30400
12150208,-567,-349,-6498,180,30800
12156032,-225,-624,-6138,180,31200
12161856,175,-244,-6012,315,31600
12167552,119,157,-6084,270,32000
12173184,634,136,-6120,405,32400
12178816,339,643,-6192,360,32800
12184448,389,368,-6012,540,33200
12190144,-174,389,-5922,450,33600
12195840,386,-159,-5670,540,34000
12201600,-103,431,-5598,495,34400
12207296,145,-117,-5400,630,34800
12213056,706,157,-5400,630,35200
12218624,511,875,-5274,675,35600
12224256,214,537,-5022,720,36000
12229888,-365,262,-4752,630,36400
12235648,-90,-371,-4374,720,36800
12241344,226,-96,-4266,630,37200
12246976,853,241,-4104,765,37600
12252672,634,938,-4032,765,38000
12258304,333,664,-3762,810,38400
12263936,52,389,-3420,765,38800
12269440,288,72,-3006,810,39200
12275008,-224,305,-2628,720,39600
12280704,31,-223,-2268,765,40000
12286336,657,30,-2052,810,40400
12291904,1250,685,-1818,855,40800
12297664,975,1319,-1548,900,41200
12303360,614,1065,-972,900,41600
12308992,-35,706,-270,810,42000
12314560,-623,9,576,765,42400
12319936,-372,-624,1260,675,42800
12325632,10,-328,1836,720,43200
12331200,323,93,2160,675,43600
12336640,901,389,2376,765,44000
12342208,665,960,2610,765,44400
12347776,357,685,3042,765,44800
12353280,81,389,3456,720,45200
12358784,325,72,3996,810,45600
12364224,-175,347,4464,720,46000
12369856,375,-138,4986,765,46400
12375488,690,410,5310,810,46800
12381056,932,748,5742,900,47200
12386624,618,1002,6192,720,47600
12392256,326,643,6840,855,48000
12397760,38,368,7452,720,48400
12403264,285,30,8208,810,48800
12408704,-234,283,8784,585,49200
12414336,46,-244,9450,765,49600
12419904,633,9,9846,630,50000
12425280,1218,685,10350,765,50400
12431040,919,1319,10782,675,50800
12436736,567,960,11592,720,51200
12442368,-75,579,12384,585,51600
12448000,139,-11,13428,630,52000
12453632,-386,157,14256,450,52400
12459328,-100,-392,15102,540,52800
12465152,544,-75,15750,450,53200
12470848,1158,558,16290,495,53600
12476544,585,1234,16830,495,54000
12482304,221,664,17604,450,54400
12487936,-52,220,18342,450,54800
12493568,-601,30,19170,315,55200
12499200,-323,-645,19854,315,55600
12505024,59,-371,20268,315,56000
12510656,415,51,20610,450,56400
12516224,977,474,20718,405,56800
12521856,1540,1086,20970,585,57200
12527680,1188,1657,21402,540,57600
12533440,776,1276,22122,540,58000
12539200,415,727,23112,540,58400
12544832,-208,410,24282,360,58800
12550528,-778,-244,25488,270,59200
12556352,-462,-772,26514,225,59600
12562176,-80,-455,27306,135,60000
12567872,270,-32,27810,180,60400
12573504,873,283,28152,225,60800
12579136,1434,1002,28530,270,61200
12584960,1109,1530,29142,315,61600
12590784,699,1361,30096,270,62000
12596480,311,727,31194,180,62400
12602176,-313,305,32580,45,62800
12607808,-865,-328,33840,-45,63200
12613568,-551,-920,34992,-135,63600
12619520,-141,-497,35910,-225,64000
12625408,226,-180,36450,-180,64400
12631232,876,262,36882,-90,64800
12636864,647,917,37278,-135,65200
12642560,345,727,37872,-45,65600
12648192,53,389,38448,-90,66000
12653760,-193,72,39204,-135,66400
12659520,76,-180,39834,-180,66800
12665216,400,72,40374,-90,67200
12670784,658,431,40896,-135,67600
12676544,415,706,41382,-90,68000
12682176,139,495,42012,-45,68400
12687808,-122,157,42660,-90,68800
12693504,-659,-138,43308,-180,69200
12699456,-334,-645,43866,-135,69600
12705344,44,-349,44136,-135,70000
12711040,388,51,44316,-45,70400
12716608,941,389,44316,45,70800
12722112,1491,960,44442,180,71200
12727872,1189,1572,44784,270,71600
12733696,749,1255,45378,135,72000
12739392,394,1002,46296,135,72400
12745088,53,389,47394,45,72800
12750592,-505,30,48456,-90,73200
12756224,-239,-476,49554,-135,73600
12762112,94,-307,50418,-270,74000
12767872,439,72,51192,-180,74400
12773504,699,516,51822,-225,74800
12779200,1243,833,52524,-135,75200
12785024,912,1319,53424,-225,75600
12790848,519,896,54576,-315,76000
12796544,192,579,55854,-405,76400
12802304,-419,241,57330,-540,76800
12808128,-995,-434,58680,-675,77200
12814016,-651,-1025,59886,-720,77600
12819968,-240,-645,60714,-855,78000
12825856,162,-265,61254,-720,78400
12831680,793,178,61542,-765,78800
12837440,1391,875,61830,-630,79200
12843264,1075,1530,62316,-630,79600
12849152,652,1255,63180,-675,80000
12854912,269,706,64170,-765,80400
12860672,-31,262,65358,-810,80800
12866368,-597,-32,66474,-945,81200
12872192,-316,-624,67500,-990,81600
12878080,51,-244,68346,-1035,82000
12883904,358,30,68904,-1080,82400
12889664,651,516,69408,-990,82800
12895360,368,685,69876,-1080,83200
12901184,87,474,70470,-1035,83600
12906944,-176,93,71028,-1035,84000
12912768,-398,-180,71604,-1080,84400
12918720,-90,-413,72036,-1125,84800
12924608,271,-54,72252,-1035,85200
12930432,557,389,72378,-1035,85600
12936256,1123,600,72486,-945,86000
12942080,851,1044,72720,-900,86400
12947904,516,896,73260,-855,86800
12953600,182,579,73872,-945,87200
12959360,-405,178,74628,-945,87600
12965184,-966,-413,75366,-1035,88000
12971136,-616,-920,75870,-1035,88400
12977152,-194,-645,76032,-1035,88800
12983168,-458,-117,75924,-900,89200
12989056,84,-455,75654,-900,89600
12994816,-116,51,75276,-810,90000
13000512,419,-96,74970,-630,90400
13006272,164,431,74664,-585,90800
13012032,-459,241,74556,-450,91200
13017856,-1079,-434,74466,-405,91600
13023808,-808,-1047,74268,-405,92000
13029824,-413,-835,73926,-225,92400
13035712,-74,-392,73242,-135,92800
13041600,554,-75,72576,90,93200
13047168,317,600,71892,180,93600
13052800,3,368,71460,360,94000
13058240,-302,-11,71100,360,94400
13064000,244,-286,70938,495,94800
13069760,504,262,70758,540,95200
13075392,690,537,70722,630,95600
13081024,715,706,70794,630,96000
13086656,435,769,71100,630,96400
13092288,150,516,71604,630,96800
13097984,-115,157,72180,585,97200
13103680,150,-117,72738,585,97600
13109376,445,136,73260,540,98000
13115072,721,495,73764,585,98400
13120704,458,622,74250,540,98800
13126336,192,474,74880,540,99200
13131968,-74,199,75546,450,99600
13137600,183,-11,76230,450,100000
13143360,-333,241,76842,360,100400
13149184,247,-265,77400,405,100800
13155008,882,241,77796,360,101200
13160704,1147,981,78246,405,101600
13166528,817,1234,78768,405,102000
13172352,449,854,79560,360,102400
13178048,-174,495,80532,315,102800
13183872,-777,-180,81522,180,103200
13189760,-456,-709,82440,180,103600
13195648,-92,-434,82998,45,104000
13201408,593,-75,83412,180,104400
13207168,1194,622,83592,135,104800
13212928,1736,1298,83988,270,105200
13218880,1338,1826,84564,180,105600
13224768,894,1424,85644,180,106000
13230592,144,917,87012,-45,106400
13236288,-506,136,88614,-180,106800
13242176,-1078,-518,90198,-360,107200
13248256,-737,-1089,91494,-540,107600
13254336,-275,-709,92466,-540,108000
13260352,89,-265,92934,-675,108400
13266112,767,93,93330,-450,108800
13271872,532,812,93564,-585,109200
13277696,250,579,93996,-450,109600
13283456,-31,241,94356,-495,110000
13289344,-267,-54,94842,-495,110400
13295232,43,-265,95220,-450,110800
13301056,364,72,95382,-450,111200
13306752,643,410,95598,-405,111600
13312576,389,685,95724,-405,112000
13318400,117,431,96048,-315,112400
13324224,-150,72,96354,-360,112800
13330048,443,-117,96714,-360,113200
13335936,753,516,96948,-360,113600
13341760,986,812,97290,-270,114000
13347584,659,1065,97740,-360,114400
13353472,323,706,98406,-315,114800
13359296,20,157,99198,-360,115200
13364992,-530,9,99972,-495,115600
13370752,-254,-582,100710,-540,116000
13376832,137,-265,101214,-495,116400
13382784,457,136,101628,-540,116800
13388672,1059,495,101862,-495,117200
13394688,792,1171,102276,-450,117600
13400704,420,812,102906,-450,118000
13406592,87,474,103590,-585,118400
13412416,-502,72,104472,-630,118800
13418304,-233,-476,105174,-675,119200
13424384,128,-244,105768,-720,119600
13430336,453,157,106128,-720,120000
13436224,229,474,106434,-720,120400
13442112,-27,220,106794,-675,120800
13448064,-263,30,107028,-675,121200
13453952,-477,-265,107334,-720,121600
13460032,-128,-497,107388,-675,122000
13466112,-423,-138,107316,-585,122400
13472192,-181,-434,107118,-540,122800
13478272,453,-180,106794,-405,123200
13484288,198,474,106524,-360,123600
13490176,-442,389,106344,-225,124000
13496192,-1125,-455,106236,-270,124400
13502336,-485,-1173,106002,-180,124800
13508480,-83,-455,105534,-90,125200
13514432,217,-75,104940,45,125600
13520128,783,220,104328,270,126000
13525952,476,812,103932,270,126400
13531776,114,495,103770,405,126800
13537600,447,114,103788,405,127200
13543424,-78,431,103986,405,127600
13549184,153,-75,104256,405,128000
13555008,463,157,104472,450,128400
13560832,238,474,104760,405,128800
13566592,783,241,105084,450,129200
13572480,554,812,105426,450,129600
13578240,257,579,106056,450,130000
13584128,-356,305,106650,360,130400
13590016,-113,-371,107334,315,130800
13595968,235,-96,107856,315,131200
13601792,-279,262,108234,225,131600
13607680,307,-286,108594,270,132000
13613568,970,368,108756,315,132400
13619392,728,1044,109080,315,132800
13625344,383,727,109476,315,133200
13631104,84,368,110070,270,133600
13636864,-479,72,110736,225,134000
13642688,-207,-392,111330,180,134400
13648704,149,-180,111762,180,134800
13654592,474,157,112014,225,135200
13660416,252,558,112212,180,135600
13666176,794,262,112410,270,136000
13672000,572,875,112644,315,136400
13677824,244,643,113040,225,136800
13683648,-357,262,113454,225,137200
13689600,-92,-392,113922,225,137600
13695488,251,-75,114246,225,138000
13701312,550,220,114390,225,138400
13707136,1154,579,114588,360,138800
13713024,862,1234,114912,270,139200
13718912,509,917,115542,360,139600
13724736,178,516,116244,270,140000
13730560,-104,283,117162,180,140400
13736448,-676,-117,117972,90,140800
13742336,-365,-709,118674,90,141200
13748224,9,-371,119088,0,141600
13753664,333,9,119304,45,142000
13759232,930,431,119430,135,142400
13765056,667,1002,119592,90,142800
13770816,346,727,120006,135,143200
13776640,44,389,120456,90,143600
13782272,275,51,121032,90,144000
13787904,539,283,121518,45,144400
13793664,796,579,122004,90,144800
13799360,518,854,122580,45,145200
13805120,203,558,123210,0,145600
13810624,-62,241,123912,-45,146000
13816448,186,-75,124650,-90,146400
13822272,474,178,125262,-135,146800
13828160,-76,495,125928,-180,147200
13834048,465,-96,126504,-180,147600
13840000,1099,516,127134,-180,148000
13845952,486,1192,127800,-270,148400
13851968,105,558,128592,-315,148800
13857856,-176,114,129528,-360,149200
13863808,-746,-159,130410,-495,149600
13869888,-430,-772,131184,-540,150000
13875968,-12,-413,131616,-495,150400
13881984,335,9,131832,-540,150800
13887680,949,389,131886,-405,151200
13893632,693,1044,131994,-405,151600
13899584,353,748,132300,-360,152000
13905472,40,368,132660,-405,152400
13911296,-205,9,133182,-405,152800
13917120,71,-223,133524,-450,153200
13923008,402,72,133848,-405,153600
13928832,678,410,134028,-405,154000
13934720,428,748,134316,-360,154400
13940608,116,474,134694,-405,154800
13946496,-147,93,135108,-405,155200
13952384,-699,-138,135558,-495,155600
13958464,-367,-603,135792,-450,156000
13964544,16,-307,135846,-450,156400
13970432,-310,-117,135702,-360,156800
13976512,279,-265,135468,-225,157200
13982528,46,326,135216,-135,157600
13988352,-273,30,135054,-135,158000
13994240,-36,-244,134874,45,158400
14000064,-604,-32,134658,0,158800
14005696,-75,-624,134550,90,159200
14011520,235,-32,134190,180,159600
14017344,464,241,134010,270,160000
14023168,164,495,133830,315,160400
14028992,504,220,133848,360,160800
14034816,289,558,133956,405,161200
14040576,-307,347,134226,315,161600
14046464,-43,-307,134496,405,162000
14052416,610,-117,134676,360,162400
14058304,1261,685,134892,450,162800
14064192,649,1319,135126,450,163200
14070080,272,706,135702,450,163600
14075904,-43,305,136278,315,164000
14081728,215,-11,137034,360,164400
14087552,-312,241,137574,270,164800
14093440,-879,-265,138186,180,165200
14099456,-194,-878,138510,270,165600
14105408,215,-201,138564,225,166000
14111360,215,283,138546,360,166400
14117120,705,220,138384,405,166800
14122944,1091,812,138420,495,167200
14128896,447,1129,138582,450,167600
14134784,105,452,139032,495,168000
14140544,-467,93,139518,450,168400
14146368,-194,-476,140022,405,168800
14152384,171,-180,140328,405,169200
14158272,818,157,140436,450,169600
14164096,1425,854,140616,540,170000
14169984,1101,1488,140886,495,170400
14176000,703,1150,141534,540,170800
14181888,324,727,142398,405,171200
14187648,-288,368,143460,360,171600
14193600,-896,-286,144486,180,172000
14199552,-570,-920,145386,135,172400
14205568,-141,-497,145944,90,172800
14211456,222,-159,146196,135,173200
14217344,870,241,146304,180,173600
14223168,652,981,146412,225,174000
14228992,333,685,146700,270,174400
14234816,45,326,147060,270,174800
14240512,-508,51,147492,225,175200
14246336,-230,-518,147852,180,175600
14252288,152,-223,147996,270,176000
14258176,796,157,148032,270,176400
14264000,1412,833,148068,405,176800
14269888,1101,1509,148302,405,177200
14275904,688,1171,148914,405,177600
14281792,312,706,149760,315,178000
14287616,-320,283,150804,180,178400
14293504,-891,-286,151812,90,178800
14299392,-559,-899,152622,90,179200
14305280,-147,-582,153072,45,179600
14311168,232,-138,153270,90,180000
14316992,799,241,153270,135,180400
14322816,1403,833,153288,270,180800
14328704,1090,1488,153522,270,181200
14334656,663,1150,154116,180,181600
14340544,318,706,154980,225,182000
14346368,-330,326,156006,0,182400
14352000,-92,-371,156978,0,182800
14357632,217,-32,157770,-90,183200
14363456,520,283,158580,-45,183600
14369216,262,558,159174,-180,184000
14375168,821,262,159966,-90,184400
14380992,563,854,160632,-225,184800
14386880,-88,664,161604,-315,185200
14392768,-712,-54,162486,-360,185600
14398720,-423,-709,163332,-450,186000
14404864,-28,-413,163962,-495,186400
14410816,646,-54,164214,-495,186800
14416768,1299,685,164484,-360,187200
14422720,983,1340,164754,-450,187600
14428736,623,1023,165402,-270,188000
14434688,245,685,166140,-450,188400
14440640,-401,241,167112,-585,188800
14446592,-133,-328,167958,-540,189200
14452672,-656,-96,168678,-720,189600
14458624,-349,-666,169200,-720,190000
14464704,55,-328,169398,-630,190400
14470592,-115,-54,169470,-720,190800
14476608,-136,-117,169452,-585,191200
14482688,-403,-54,169380,-540,191600
14488704,-673,-413,169272,-495,192000
14494784,-373,-687,169074,-360,192400
14500864,-54,-349,168642,-315,192800
14506880,232,-32,168210,-180,193200
14512768,802,220,167760,0,193600
14518336,526,812,167526,90,194000
14524032,808,558,167526,45,194400
14529728,242,854,167706,90,194800
14535488,-378,241,168156,90,195200
14541248,-617,-371,168552,45,195600
14547200,-275,-624,168858,0,196000
14552896,109,-286,168912,90,196400
14558720,81,93,168858,90,196800
14564288,589,72,168804,180,197200
14569984,323,622,168714,270,197600
14575808,320,389,168876,270,198000
14581632,-241,326,169020,270,198400
14587520,327,-244,169254,270,198800
14593408,984,410,169398,315,199200
14599232,417,1044,169614,315,199600
14605184,80,452,169974,360,200000
14610880,-180,93,170334,315,200400
14616704,497,-159,170694,315,200000
14622592,832,643,170928,405,199600
14628416,1030,896,171234,360,199200
14634304,713,1065,171702,360,198800
14640192,366,812,172422,315,198400
14645952,56,368,173286,270,198000
14651712,-533,72,174204,90,197600
14657472,-253,-518,175050,90,197200
14663360,115,-265,175662,90,196800
14669184,414,93,176220,-45,196400
14674880,1021,410,176616,90,196000
14680704,765,1065,177138,45,195600
14686528,429,769,177876,45,195200
14692288,98,495,178686,-135,194800
14698048,645,93,179694,-90,194400
14703808,101,664,180522,-225,194000
14709696,282,114,181566,-315,193600
14715584,564,326,182430,-315,193200
14721536,273,600,183438,-540,192800
14727424,804,283,184428,-540,192400
14733312,227,833,185400,-630,192000
14739200,-100,241,186624,-720,191600
14745216,-693,-75,187722,-855,191200
14751232,-1259,-709,188784,-1080,190800
14757440,-832,-1237,189414,-990,190400
14763648,-373,-856,189648,-1125,190000
14769792,-240,-413,189468,-855,189600
14775872,354,-223,189090,-900,189200
14781888,968,389,188694,-675,188800
14787776,639,1023,188406,-630,188400
14793728,912,664,188460,-495,188000
14799680,280,1023,188694,-585,187600
14805632,-387,326,189234,-585,187200
14811584,-161,-371,189666,-675,186800
14817664,182,-117,190062,-720,186400
14823680,840,199,190260,-630,186000
14829568,606,896,190476,-675,185600
14835456,283,664,190800,-675,185200
14841344,805,347,191250,-675,184800
14847296,1038,812,191826,-720,184400
14853248,392,1086,192582,-765,184000
14859200,0,495,193536,-945,183600
14864960,-258,9,194490,-945,183200
14870784,-1,-286,195426,-1080,182800
